0.0006818771362304688 , -0.09078 , 0.02215 , 0.99768 , -0.6552 , 0.01793 , 0.14635 
0.011008501052856445 , -0.09078 , 0.02215 , 0.99768 , -0.6552 , 0.01793 , 0.14635 
0.021222829818725586 , -0.09078 , 0.02215 , 0.99768 , -0.6552 , 0.01793 , 0.14635 
0.0315098762512207 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.04177355766296387 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.052079200744628906 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.06245994567871094 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.07279825210571289 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.08301997184753418 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.0933084487915039 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.10352802276611328 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.11379623413085938 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.12400412559509277 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.13425922393798828 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.14450931549072266 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.15485310554504395 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.1650834083557129 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.1753537654876709 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.1856064796447754 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.19587039947509766 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.20610857009887695 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.2163853645324707 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.22661328315734863 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.2368946075439453 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.24712371826171875 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.2574138641357422 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.2676236629486084 , -0.09101 , 0.0221 , 0.9975 , -0.63895 , -0.03194 , 0.23054 
0.27796506881713867 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.2882394790649414 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.2985503673553467 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.3087589740753174 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.3190624713897705 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.32927632331848145 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.33954286575317383 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.34975671768188477 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.3600795269012451 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.3703031539916992 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.38056159019470215 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.3908414840698242 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.401092529296875 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.41138601303100586 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.4216775894165039 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.43189096450805664 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.4421875476837158 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.45239734649658203 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.4626750946044922 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.4729001522064209 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.4831860065460205 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.49345827102661133 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.5037410259246826 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.513953447341919 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.5242023468017578 , -0.11403 , -0.39379 , 1.00392 , 1.41584 , 0.00459 , -21.49961 
0.5344305038452148 , -0.20686 , -0.21545 , 0.98551 , 5.56745 , 0.2012 , -49.2781 
