"0,000670671463013","-0,09539","-0,00327","0,99681","0,36621","-0,70249","4,14652","0,449663278542868"
"0,010997295379639","-0,09539","-0,00327","0,99681","0,36621","-0,70249","4,14652",
"0,021304368972778","-0,09539","-0,00327","0,99681","0,36621","-0,70249","4,14652",
"0,031609296798706","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,041832208633423","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,052123308181763","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,062385320663452","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,072697639465332","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,082919359207153","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,09318470954895","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,103411197662354","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,113678455352783","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,123986005783081","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,134261846542358","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,144484758377075","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,15477728843689","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,165045022964478","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,175344944000244","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,185563564300537","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,195848941802979","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,206069946289062","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,216347217559814","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,226628065109253","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,236988067626953","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,247397422790527","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,257704973220825","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,268035411834717","-0,09533","-0,00327","0,9968","0,36363","-0,69975","4,1457",
"0,278336763381958","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,28856086730957","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,29887843132019","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,309097766876221","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,319381952285767","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,32961630821228","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,339975833892822","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,350207567214966","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,360556125640869","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,370860576629639","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,381140470504761","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,391365766525269","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,401637315750122","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,41185736656189","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,422151565551758","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,432372093200684","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,442664623260498","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,452900648117065","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,463217973709106","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,473500967025757","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,483780384063721","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,494002819061279","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,504287242889404","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,514508724212647","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,524827003479004","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,535193204879761","-0,03446","-0,2578","0,99642","0,00131","-0,65227","3,95395",
"0,545490741729736","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,555711507797241","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,566018581390381","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,576297998428345","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,586581707000732","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,596808433532715","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,607090950012207","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,617307901382446","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,627595901489258","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,637815952301025","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,648088216781616","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,658305644989014","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,668643236160278","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,678919792175293","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,689198732376099","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,69942307472229","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,709705352783203","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,719932794570923","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,730228900909424","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,740458011627197","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,750747919082642","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,760993480682373","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,77129054069519","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,781552076339722","0,02523","-0,13612","1,0048","0,07308","-0,52134","3,93096",
"0,791844129562378","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,802066802978516","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,812341690063477","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,822559356689453","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,83285927772522","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,843252420425415","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,85355806350708","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,863836765289307","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,874166011810303","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,88442587852478","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,894760608673096","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,904987096786499","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,91533899307251","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,925644159317017","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,93593430519104","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,94615912437439","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,956459283828735","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,966744184494019","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,977059364318848","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,987337350845337","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"0,997626304626465","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"1,00786447525024","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"1,01815843582153","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"1,02845430374146","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"1,03880000114441","0,1162","-0,10279","1,00693","0,07193","-0,50126","4,14258",
"1,04905605316162","0,1723","-0,04225","1,02768","0,03459","-0,55828","4,17666",
"1,05934977531433","0,1723","-0,04225","1,02768","0,03459","-0,55828","4,17666",
"1,06965708732605","0,1723","-0,04225","1,02768","0,03459","-0,55828","4,17666",
"1,07999062538147","0,1723","-0,04225","1,02768","0,03459","-0,55828","4,17666",
"1,09022331237793","0,1723","-0,04225","1,02768","0,03459","-0,55828","4,17666",
"1,10052371025085","0,1723","-0,04225","1,02768","0,03459","-0,55828","4,17666",
"1,1107668876648","0,1723","-0,04225","1,02768","0,03459","-0,55828","4,17666",
"1,12105131149292","0,1723","-0,04225","1,02768","0,03459","-0,55828","4,17666",
"1,13133859634399","0,1723","-0,04225","1,02768","0,03459","-0,55828","4,17666",
"1,14173054695129","0,1723","-0,04225","1,02768","0,03459","-0,55828","4,17666",
"1,15197134017944","0,1723","-0,04225","1,02768","0,03459","-0,55828","4,17666",
"1,16234946250916","0,1723","-0,04225","1,02768","0,03459","-0,55828","4,17666",
"1,17262363433838","0,1723","-0,04225","1,02768","0,03459","-0,55828","4,17666",
"1,1829514503479","0,1723","-0,04225","1,02768","0,03459","-0,55828","4,17666",
"1,19319367408752","0,1723","-0,04225","1,02768","0,03459","-0,55828","4,17666",
