0.0006706714630126953 ,  -0.09539, -0.00327, 0.99681  ,  0.36621, -0.70249, 4.14652  
0.010997295379638672 ,  -0.09539, -0.00327, 0.99681  ,  0.36621, -0.70249, 4.14652  
0.02130436897277832 ,  -0.09539, -0.00327, 0.99681  ,  0.36621, -0.70249, 4.14652  
0.031609296798706055 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.04183220863342285 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.052123308181762695 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.06238532066345215 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.07269763946533203 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.08291935920715332 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.0931847095489502 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.10341119766235352 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.1136784553527832 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.12398600578308105 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.1342618465423584 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.1444847583770752 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.15477728843688965 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.16504502296447754 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.17534494400024414 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.1855635643005371 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.19584894180297852 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.2060699462890625 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.21634721755981445 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.22662806510925293 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.23698806762695312 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.24739742279052734 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.2577049732208252 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.2680354118347168 ,  -0.09533, -0.00327, 0.9968  ,  0.36363, -0.69975, 4.1457  
0.278336763381958 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.2885608673095703 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.29887843132019043 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.3090977668762207 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.3193819522857666 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.3296163082122803 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.33997583389282227 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.3502075672149658 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.36055612564086914 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.37086057662963867 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.38114047050476074 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.39136576652526855 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.40163731575012207 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.41185736656188965 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.4221515655517578 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.4323720932006836 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.44266462326049805 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.45290064811706543 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.46321797370910645 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.47350096702575684 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.4837803840637207 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.4940028190612793 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.5042872428894043 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.5145087242126465 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.5248270034790039 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.5351932048797607 ,  -0.03446, -0.2578, 0.99642  ,  0.00131, -0.65227, 3.95395  
0.5454907417297363 ,  0.02523, -0.13612, 1.0048  ,  0.07308, -0.52134, 3.93096  
