0.0007526874542236328 , [-0.07252, -0.00683, 0.99855] , [0.42727, -0.69495, 4.12273] 
1.1718344688415527 , [-0.04232, -0.04278, 0.99865] , [0.24952, -0.53259, 4.0148] 
1.1821081638336182 , [-0.04232, -0.04278, 0.99865] , [0.24952, -0.53259, 4.0148] 
1.19240140914917 , [-0.04232, -0.04278, 0.99865] , [0.24952, -0.53259, 4.0148] 
1.2026124000549316 , [-0.04232, -0.04278, 0.99865] , [0.24952, -0.53259, 4.0148] 
1.2128820419311523 , [-0.04232, -0.04278, 0.99865] , [0.24952, -0.53259, 4.0148] 
1.223203182220459 , [-0.04232, -0.04278, 0.99865] , [0.24952, -0.53259, 4.0148] 
1.2335138320922852 , [-0.04232, -0.04278, 0.99865] , [0.24952, -0.53259, 4.0148] 
1.2437262535095215 , [-0.04232, -0.04278, 0.99865] , [0.24952, -0.53259, 4.0148] 
1.254014015197754 , [-0.04232, -0.04278, 0.99865] , [0.24952, -0.53259, 4.0148] 
1.2642335891723633 , [-0.04232, -0.04278, 0.99865] , [0.24952, -0.53259, 4.0148] 
1.274531602859497 , [-0.04232, -0.04278, 0.99865] , [0.24952, -0.53259, 4.0148] 
1.284797191619873 , [-0.04232, -0.04278, 0.99865] , [0.24952, -0.53259, 4.0148] 
1.2950849533081055 , [-0.04232, -0.04278, 0.99865] , [0.24952, -0.53259, 4.0148] 
1.3053245544433594 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.315596103668213 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.325819969177246 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.3361082077026367 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.3463201522827148 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.3565781116485596 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.3667891025543213 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.3770558834075928 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.3873119354248047 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.397580862045288 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.407792091369629 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.4181022644042969 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.428332805633545 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.4386301040649414 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.4488399028778076 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.4591004848480225 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.4693105220794678 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.479581356048584 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.4898576736450195 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.5001425743103027 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.5103514194488525 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.5206587314605713 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.5309667587280273 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.541257619857788 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.5514681339263916 , [-0.03541, -0.03032, 1.00489] , [0.24087, -0.54759, 4.07686] 
1.5617434978485107 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.5719525814056396 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.5822501182556152 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.5924808979034424 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.6027398109436035 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.6129486560821533 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.6232519149780273 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.6335222721099854 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.6437785625457764 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.6539902687072754 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.6642560958862305 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.6744627952575684 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.6847562789916992 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.6949784755706787 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.7052373886108398 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.7154476642608643 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.7257335186004639 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.7359962463378906 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.7462589740753174 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.7566606998443604 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.766958236694336 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.7772154808044434 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.7875802516937256 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.7978136539459229 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.8081092834472656 , [-0.03596, 0.00808, 0.99926] , [0.20217, -0.56557, 4.0887] 
1.8183465003967285 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
1.8286817073822021 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
1.838939905166626 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
1.8491957187652588 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
1.8594186305999756 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
1.869732141494751 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
1.8799445629119873 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
1.890221118927002 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
1.9005062580108643 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
1.910780668258667 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
1.9210054874420166 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
1.9312739372253418 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
1.9415297508239746 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
1.9517865180969238 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
1.9619956016540527 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
1.9722390174865723 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
1.982450246810913 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
1.9927358627319336 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
2.0029473304748535 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
2.013197183609009 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
2.0234365463256836 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
2.0337014198303223 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
2.0439491271972656 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
2.054431915283203 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
2.0647292137145996 , [-0.03765, 0.01409, 1.00072] , [0.17175, -0.55765, 4.09441] 
2.0750298500061035 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.0852394104003906 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.095532178878784 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.105738639831543 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.1159915924072266 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.1262142658233643 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.1364824771881104 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.146690845489502 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.1569676399230957 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.16717267036438 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.1774251461029053 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.1876604557037354 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.1979236602783203 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.2081265449523926 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.2183785438537598 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.2286059856414795 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.238881826400757 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.2490885257720947 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.2593538761138916 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.269556999206543 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.2798633575439453 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.2901320457458496 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.300393581390381 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.3106257915496826 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.320929765701294 , [-0.04375, 0.02173, 0.99861] , [0.20079, -0.52889, 4.10161] 
2.331165075302124 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.3414559364318848 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.351665735244751 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.3619232177734375 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.372126817703247 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.382385015487671 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.392645835876465 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.402920961380005 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.413133144378662 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.4234139919281006 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.4336202144622803 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.4438986778259277 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.4541077613830566 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.4644575119018555 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.474667549133301 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.4849281311035156 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.4951822757720947 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.5054526329040527 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.515655517578125 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.5259432792663574 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.536180019378662 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.5464608669281006 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.5566656589508057 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.5669190883636475 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.577122688293457 , [-0.04902, -0.00614, 1.00078] , [0.18572, -0.54998, 4.07569] 
2.5873937606811523 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.597666025161743 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.607923746109009 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.618131160736084 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.628416061401367 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.638619899749756 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.648970603942871 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.6593098640441895 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.6695826053619385 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.679806709289551 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.6901469230651855 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.700406312942505 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.710663318634033 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.720996618270874 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.7312800884246826 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.7415339946746826 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.751810312271118 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.7620322704315186 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.7722926139831543 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.7824959754943848 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.79276704788208 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.802983045578003 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.813246965408325 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.823490858078003 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.8337602615356445 , [-0.047, 0.01268, 0.99714] , [0.18469, -0.5404, 4.06277] 
2.8440468311309814 , [-0.05233, -0.00285, 1.00633] , [0.17564, -0.52472, 4.05684] 
2.854307174682617 , [-0.05233, -0.00285, 1.00633] , [0.17564, -0.52472, 4.05684] 
2.864513635635376 , [-0.05233, -0.00285, 1.00633] , [0.17564, -0.52472, 4.05684] 
