0.0006721019744873047 , [-0.10415, -0.01074, 0.99601] , [0.41435, -0.56756, 4.35295] 
0.5567841529846191 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.5671098232269287 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.577561616897583 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.5878372192382812 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.5982985496520996 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.6086649894714355 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.6189327239990234 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.629192590713501 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.6395835876464844 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.6498701572418213 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.660102128982544 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.6704926490783691 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.6807243824005127 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.69097900390625 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.7013752460479736 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.7117350101470947 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.7221009731292725 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.7324600219726562 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.742861270904541 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.7531847953796387 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.7634487152099609 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.7737119197845459 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.7839324474334717 , [-0.04566, -0.07799, 0.98891] , [0.24002, -0.61071, 4.29525] 
0.794212818145752 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.8044390678405762 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.8154106140136719 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.8257968425750732 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.8361539840698242 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.8465323448181152 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.8568060398101807 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.8670668601989746 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.8775081634521484 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.8879063129425049 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.8982706069946289 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.9085345268249512 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.918804407119751 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.9290666580200195 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.9393260478973389 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.9495894908905029 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.959794282913208 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.9700596332550049 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.980262041091919 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
0.9906578063964844 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
1.0008997917175293 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
1.0112848281860352 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
1.0215518474578857 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
1.0318238735198975 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
1.0422382354736328 , [-0.0259, -0.05536, 1.00541] , [0.17337, -0.61245, 4.17485] 
1.0526087284088135 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.0628259181976318 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.0731093883514404 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.0833122730255127 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.0935876369476318 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.103792428970337 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.1150431632995605 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.1254606246948242 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.1356885433197021 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.146087408065796 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.156311273574829 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.1666977405548096 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.1769320964813232 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.1873531341552734 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.1976325511932373 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.2078983783721924 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.2181646823883057 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.2285029888153076 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.2387356758117676 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.2492070198059082 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.2594356536865234 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.269820213317871 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.2801203727722168 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.2904157638549805 , [-0.00211, -0.01769, 1.01127] , [0.17163, -0.51687, 4.22939] 
1.300682544708252 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.3109827041625977 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.3212833404541016 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.3315742015838623 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.3418760299682617 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.3522424697875977 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.3624696731567383 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.3727905750274658 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.383023977279663 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.3933076858520508 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.4035372734069824 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.4138753414154053 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.4242072105407715 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.434506893157959 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.4447755813598633 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.4550776481628418 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.46531343460083 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.4756557941436768 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.48590087890625 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.4962034225463867 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.5064327716827393 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.5167357921600342 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.5270380973815918 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.5377202033996582 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.5480749607086182 , [-0.00065, -0.00893, 1.00079] , [0.16636, -0.54464, 4.27266] 
1.5583760738372803 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.568605899810791 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.5789179801940918 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.5891554355621338 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.599437952041626 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.6096911430358887 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.6202678680419922 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.6305568218231201 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.6409480571746826 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.6511828899383545 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.6614842414855957 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.671844244003296 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.6821563243865967 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.6923890113830566 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.7026805877685547 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.7130587100982666 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.7234103679656982 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.733677864074707 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.7440400123596191 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.754295825958252 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.7645823955535889 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.77486252784729 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.7851946353912354 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.7956793308258057 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.8060259819030762 , [-0.00229, -0.00547, 1.00606] , [0.15577, -0.53648, 4.2574] 
1.8162789344787598 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
1.8265800476074219 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
1.836805820465088 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
1.8471033573150635 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
1.857367992401123 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
1.8676788806915283 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
1.8779606819152832 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
1.8882503509521484 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
1.8984613418579102 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
1.9087400436401367 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
1.9189441204071045 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
1.929244041442871 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
1.9395711421966553 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
1.950120449066162 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
1.960369348526001 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
1.9706642627716064 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
1.9809682369232178 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
1.9912633895874023 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
2.0014970302581787 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
2.0119612216949463 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
2.0223658084869385 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
2.032702922821045 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
2.042984962463379 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
2.0532779693603516 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
2.0634946823120117 , [-0.00392, -0.00028, 1.0069] , [0.12462, -0.50803, 4.24327] 
2.0738277435302734 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.084123134613037 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.094406843185425 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.1046245098114014 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.11493182182312 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.1252236366271973 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.135505199432373 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.14581036567688 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.156061887741089 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.1664276123046875 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.1767263412475586 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.1870079040527344 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.1972126960754395 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.207503318786621 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.2177367210388184 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.2281150817871094 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.2383525371551514 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.2486412525177 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.2588584423065186 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.2691354751586914 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.2794041633605957 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.289729118347168 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.299966812133789 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.3103742599487305 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.320615291595459 , [-0.0055, 0.00304, 1.00584] , [0.10767, -0.47358, 4.21359] 
2.3309733867645264 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.3412158489227295 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.3515021800994873 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.3617348670959473 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.3720130920410156 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.3822882175445557 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.392568588256836 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.402777671813965 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.4130618572235107 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.4232630729675293 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.433584213256836 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.4438529014587402 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.4541444778442383 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.4643542766571045 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.4747188091278076 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.4850828647613525 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.495370388031006 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.505600929260254 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.5159120559692383 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.526118516921997 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.5364339351654053 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.5466725826263428 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.5569703578948975 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.5671825408935547 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.577474594116211 , [-0.00296, 0.00215, 1.00512] , [0.09101, -0.39129, 4.1899] 
2.5878243446350098 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.598193645477295 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.608459711074829 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.6189136505126953 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.629187822341919 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.6395187377929688 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.6497585773468018 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.660057544708252 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.6702563762664795 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.680630922317505 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.6909124851226807 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.701204299926758 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.711406707763672 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.7217276096343994 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.7319324016571045 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.742248058319092 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.7524657249450684 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.762763738632202 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.773000478744507 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.783308744430542 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.7935593128204346 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.8039016723632812 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.8141236305236816 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.824439525604248 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.8347270488739014 , [-0.00339, -0.00293, 1.00958] , [0.15841, -0.34561, 4.31194] 
2.8451545238494873 , [0.00764, -0.01752, 1.00118] , [0.18865, -0.3993, 4.20284] 
2.855475664138794 , [0.00764, -0.01752, 1.00118] , [0.18865, -0.3993, 4.20284] 
2.8658411502838135 , [0.00764, -0.01752, 1.00118] , [0.18865, -0.3993, 4.20284] 
2.8760671615600586 , [0.00764, -0.01752, 1.00118] , [0.18865, -0.3993, 4.20284] 
